Datetime,Open,High,Low,Close,Adj Close,Volume,Ticker,MA 15 days,Change,Gain,Avg Gain,Loss,Avg Loss,RS,RSI
2023-12-04 09:55:00-05:00,189.47500610351562,189.47999572753906,189.33999633789062,189.44000244140625,189.44000244140625,106884,AAPL,189.68818248401988,-0.029998779296875,0.0,0.0496063232421875,0.029998779296875,0.05103519984654018,0.9720021356113187,49.29011576906832
2023-12-04 09:56:00-05:00,189.44500732421875,189.5583953857422,189.44000244140625,189.54730224609375,189.54730224609375,136920,AAPL,189.6570841471354,0.1072998046875,0.1072998046875,0.0496063232421875,0.0,0.04067775181361607,1.2194952039011844,54.94471002945579
2023-12-04 09:57:00-05:00,189.5399932861328,189.5850067138672,189.47999572753906,189.52720642089844,189.52720642089844,107400,AAPL,189.63884676419772,-0.0200958251953125,0.0,0.049770900181361606,0.0200958251953125,0.04067775181361607,1.223541074969187,55.02669092749467
2023-12-04 09:58:00-05:00,189.51499938964844,189.51499938964844,189.3800048828125,189.47999572753906,189.47999572753906,109075,AAPL,189.61142948695593,-0.047210693359375,0.0,0.049770900181361606,0.047210693359375,0.030327933175223216,1.6410910659095808,62.13686029581853
2023-12-04 09:59:00-05:00,189.47999572753906,189.50999450683594,189.35000610351562,189.39720153808594,189.39720153808594,110964,AAPL,189.57733459472655,-0.082794189453125,0.0,0.049770900181361606,0.082794189453125,0.0226287841796875,2.1994509199499084,68.74463696990682
2023-12-04 10:00:00-05:00,189.39999389648438,189.4868927001953,189.35009765625,189.4499969482422,189.4499969482422,137694,AAPL,189.53233439127604,0.05279541015625,0.05279541015625,0.047271728515625,0.0,0.028542654854910716,1.656178402321674,62.351926394479584
2023-12-04 10:01:00-05:00,189.44000244140625,189.5,189.36000061035156,189.44000244140625,189.44000244140625,89554,AAPL,189.50233459472656,-0.0099945068359375,0.0,0.050685337611607144,0.0099945068359375,0.028542654854910716,1.7757751641973423,63.9740274032906
2023-12-04 10:02:00-05:00,189.42999267578125,189.4499969482422,189.25999450683594,189.3300018310547,189.3300018310547,94227,AAPL,189.4733683268229,-0.1100006103515625,0.0,0.050685337611607144,0.1100006103515625,0.02822113037109375,1.7960066427219712,64.23470585797753
2023-12-04 10:03:00-05:00,189.30999755859375,189.55999755859375,189.30499267578125,189.50999450683594,189.50999450683594,105874,AAPL,189.43136800130208,0.17999267578125,0.17999267578125,0.04750714983258929,0.0,0.03607831682477679,1.3167784423901878,56.83661494327813
2023-12-04 10:04:00-05:00,189.52000427246094,189.5500030517578,189.4499969482422,189.47500610351562,189.47500610351562,107258,AAPL,189.39603474934896,-0.0349884033203125,0.0,0.05822099958147321,0.0349884033203125,0.03607831682477679,1.6137393510966103,61.74063800277392
2023-12-04 10:05:00-05:00,189.47999572753906,189.63999938964844,189.4499969482422,189.47000122070312,189.47000122070312,112433,AAPL,189.34236755371094,-0.0050048828125,0.0,0.05822099958147321,0.0050048828125,0.023934500558035716,2.4325136612021856,70.86683117089868
2023-12-04 10:06:00-05:00,189.47999572753906,189.52999877929688,189.4199981689453,189.47000122070312,189.47000122070312,82646,AAPL,189.28603515625,0.0,0.0,0.051791599818638394,0.0,0.0242919921875,2.132044149318019,68.0719698597562
2023-12-04 10:07:00-05:00,189.47000122070312,189.5800018310547,189.38999938964844,189.44000244140625,189.44000244140625,85721,AAPL,189.25127461751302,-0.029998779296875,0.0,0.04224940708705357,0.029998779296875,0.0242919921875,1.739231873653984,63.49341544912534
2023-12-04 10:08:00-05:00,189.44200134277344,189.47000122070312,189.32000732421875,189.36500549316406,189.36500549316406,78825,AAPL,189.23727416992188,-0.0749969482421875,0.0,0.027863638741629466,0.0749969482421875,0.026434762137276784,1.0540529397212832,51.315763062285484
2023-12-04 10:09:00-05:00,189.36000061035156,189.42999267578125,189.3300018310547,189.38999938964844,189.38999938964844,109642,AAPL,189.2359405517578,0.024993896484375,0.024993896484375,0.0242919921875,0.0,0.03179168701171875,0.7640988720902328,43.31383485240103
2023-12-04 10:10:00-05:00,189.38999938964844,189.48699951171875,189.3800048828125,189.4600067138672,189.4600067138672,103616,AAPL,189.23260701497395,0.07000732421875,0.07000732421875,0.0260772705078125,0.0,0.029648917061941966,0.8795353453663198,46.795360754170815
2023-12-04 10:11:00-05:00,189.4600067138672,189.52699279785156,189.40179443359375,189.47000122070312,189.47000122070312,71585,AAPL,189.2480936686198,0.0099945068359375,0.0099945068359375,0.023413521902901784,0.0,0.029648917061941966,0.7896923133477924,44.124473657183934
2023-12-04 10:12:00-05:00,189.4600067138672,189.54879760742188,189.38999938964844,189.54800415039062,189.54800415039062,140865,AAPL,189.25524088541667,0.0780029296875,0.0780029296875,0.024127415248325894,0.0,0.0282135009765625,0.8551726802132427,46.09666201611728
2023-12-04 10:13:00-05:00,189.5500030517578,189.62660217285156,189.52000427246094,189.57000732421875,189.57000732421875,110450,AAPL,189.2702402750651,0.022003173828125,0.022003173828125,0.029699053083147322,0.0,0.02484130859375,1.1955510705510706,54.45334825443137
2023-12-04 10:14:00-05:00,189.57000732421875,189.58999633789062,189.4001007080078,189.42999267578125,189.42999267578125,77787,AAPL,189.29005330403646,-0.1400146484375,0.0,0.03127070835658482,0.1400146484375,0.018927437918526784,1.652136358401474,62.294548060012595
2023-12-04 10:15:00-05:00,189.42990112304688,189.4600067138672,189.25,189.25,189.25,115675,AAPL,189.31105346679686,-0.17999267578125,0.0,0.027499607631138394,0.17999267578125,0.028928484235491072,0.9506065857885615,48.733896046201686
2023-12-04 10:16:00-05:00,189.2550048828125,189.3300018310547,189.19000244140625,189.19500732421875,189.19500732421875,132773,AAPL,189.3310536702474,-0.05499267578125,0.0,0.027499607631138394,0.05499267578125,0.04107121058872768,0.6695592176843669,40.103951425755795
2023-12-04 10:17:00-05:00,189.19000244140625,189.27000427246094,189.11000061035156,189.1199951171875,189.1199951171875,71178,AAPL,189.34468688964844,-0.07501220703125,0.0,0.027499607631138394,0.07501220703125,0.03714207240513393,0.7403896942308821,42.54160414102413
2023-12-04 10:18:00-05:00,189.1199951171875,189.2198944091797,189.0800018310547,189.19000244140625,189.19000244140625,107303,AAPL,189.3673533121745,0.07000732421875,0.07000732421875,0.014642987932477678,0.0,0.042500087193080356,0.3445401856695902,25.625131129718284
2023-12-04 10:19:00-05:00,189.17999267578125,189.24000549316406,189.10000610351562,189.10000610351562,189.10000610351562,91895,AAPL,189.38568725585938,-0.089996337890625,0.0,0.019643511090959822,0.089996337890625,0.04000091552734375,0.4910765374240484,32.93436152328046
2023-12-04 10:20:00-05:00,189.11000061035156,189.1999969482422,189.10000610351562,189.16000366210938,189.16000366210938,67137,AAPL,189.41735432942707,0.05999755859375,0.05999755859375,0.019643511090959822,0.0,0.04607173374720982,0.42636795912091036,29.891863203635523
2023-12-04 10:21:00-05:00,189.16000366210938,189.2100067138672,188.99000549316406,189.02000427246094,189.02000427246094,194582,AAPL,189.44302062988282,-0.1399993896484375,0.0,0.023929050990513394,0.1399993896484375,0.04607173374720982,0.5193868136547516,34.1839753370909
2023-12-04 10:22:00-05:00,189.02000427246094,189.05999755859375,188.83999633789062,188.86000061035156,188.86000061035156,151584,AAPL,189.45778096516926,-0.160003662109375,0.0,0.023929050990513394,0.160003662109375,0.053928920200892856,0.44371463217461604,30.734233918947297
2023-12-04 10:23:00-05:00,188.86000061035156,188.88999938964844,188.6699981689453,188.6717071533203,188.6717071533203,185771,AAPL,189.45411478678386,-0.18829345703125,0.0,0.023929050990513394,0.18829345703125,0.060000828334263394,0.3988120106810049,28.510765394904297
2023-12-04 10:24:00-05:00,188.67999267578125,188.69000244140625,188.48500061035156,188.50999450683594,188.50999450683594,202999,AAPL,189.44878133138022,-0.161712646484375,0.0,0.022143772670200894,0.161712646484375,0.07345036097935267,0.3014794260361176,23.164363570027817
2023-12-04 10:25:00-05:00,188.5050048828125,188.52000427246094,188.30999755859375,188.30999755859375,188.30999755859375,235392,AAPL,189.45011494954426,-0.1999969482421875,0.0,0.01714324951171875,0.1999969482421875,0.08500126429966517,0.20168228852786932,16.783328709532853
2023-12-04 10:26:00-05:00,188.31500244140625,188.3699951171875,188.27999877929688,188.2899932861328,188.2899932861328,167488,AAPL,189.44496154785156,-0.0200042724609375,0.0,0.016429356166294644,0.0200042724609375,0.09928676060267858,0.16547378589619743,14.19798436469813
2023-12-04 10:27:00-05:00,188.2899932861328,188.33999633789062,188.17999267578125,188.2100067138672,188.2100067138672,245791,AAPL,189.44634806315105,-0.079986572265625,0.0,0.010857718331473214,0.079986572265625,0.10071563720703125,0.10780568571645005,9.731461672967399
2023-12-04 10:28:00-05:00,188.21009826660156,188.2899932861328,188.1300048828125,188.14500427246094,188.14500427246094,189312,AAPL,189.452348836263,-0.06500244140625,0.0,0.009286063058035714,0.06500244140625,0.10642896379743304,0.08725127753484418,8.024941367065722
2023-12-04 10:29:00-05:00,188.14999389648438,188.21670532226562,188.08999633789062,188.16000366210938,188.16000366210938,145558,AAPL,189.45453491210938,0.0149993896484375,0.0149993896484375,0.009286063058035714,0.0,0.10107094900948661,0.09187667820516968,8.414565494355713
2023-12-04 10:30:00-05:00,188.16000366210938,188.27999877929688,188.11000061035156,188.24000549316406,188.24000549316406,243978,AAPL,189.44120178222656,0.0800018310546875,0.0800018310546875,0.010357448032924108,0.0,0.08821432931082589,0.11741230833858435,10.507518796992471
2023-12-04 10:31:00-05:00,188.25,188.25,188.0,188.0399932861328,188.0399932861328,270482,AAPL,189.42486877441405,-0.20001220703125,0.0,0.016071864536830356,0.20001220703125,0.08428628104073661,0.190681856387312,16.01450928007472
2023-12-04 10:32:00-05:00,188.0500030517578,188.1999969482422,187.9199981689453,188.14999389648438,188.14999389648438,469091,AAPL,189.4108683268229,0.1100006103515625,0.1100006103515625,0.016071864536830356,0.0,0.09321485246930804,0.1724174218064893,14.706146343409358
2023-12-04 10:33:00-05:00,188.14999389648438,188.19000244140625,187.97000122070312,188.0,188.0,142089,AAPL,189.38953552246093,-0.149993896484375,0.0,0.01892852783203125,0.149993896484375,0.09321485246930804,0.20306343174510377,16.878863274112675
2023-12-04 10:34:00-05:00,188.0050048828125,188.02999877929688,187.85000610351562,187.90499877929688,187.90499877929688,204896,AAPL,189.36453552246093,-0.095001220703125,0.0,0.01892852783203125,0.095001220703125,0.09750039236886161,0.19413796572655018,16.25758256571558
2023-12-04 10:35:00-05:00,187.91000366210938,187.98500061035156,187.8699951171875,187.9250030517578,187.9250030517578,116448,AAPL,189.3438690185547,0.0200042724609375,0.0200042724609375,0.014642987932477678,0.0,0.10428619384765625,0.14041156736306346,12.312359097490798
2023-12-04 10:36:00-05:00,187.9250030517578,188.0399932861328,187.89999389648438,187.98500061035156,187.98500061035156,80742,AAPL,189.3138692220052,0.05999755859375,0.05999755859375,0.016071864536830356,0.0,0.09428623744419642,0.17045822351690018,14.563375274063247
2023-12-04 10:37:00-05:00,187.98980712890625,188.0399932861328,187.88999938964844,187.9864044189453,187.9864044189453,111439,AAPL,189.27520243326822,0.00140380859375,0.00140380859375,0.020357404436383928,0.0,0.08285740443638392,0.24569203651574545,19.7233368532207
2023-12-04 10:38:00-05:00,187.97999572753906,188.07000732421875,187.89999389648438,187.89999389648438,187.89999389648438,94955,AAPL,189.2289825439453,-0.0864105224609375,0.0,0.020457676478794644,0.0864105224609375,0.06940787179129464,0.2947457680349236,22.764760102847717
2023-12-04 10:39:00-05:00,187.8800048828125,187.89999389648438,187.8000030517578,187.85000610351562,187.85000610351562,104065,AAPL,189.17031555175782,-0.04998779296875,0.0,0.020457676478794644,0.04998779296875,0.06402914864676339,0.31950567688562825,24.21404337113151
2023-12-04 10:40:00-05:00,187.84829711914062,187.89999389648438,187.8000030517578,187.83999633789062,187.83999633789062,119927,AAPL,189.0936482747396,-0.010009765625,0.0,0.020457676478794644,0.010009765625,0.053314208984375,0.3837190285387195,27.730993115267566
2023-12-04 10:41:00-05:00,187.85000610351562,187.89999389648438,187.77499389648438,187.8699951171875,187.8699951171875,128851,AAPL,189.01498107910157,0.029998779296875,0.029998779296875,0.020457676478794644,0.0,0.052600315638950894,0.38892687677420695,28.001969238113702
2023-12-04 10:42:00-05:00,187.86309814453125,188.02000427246094,187.83999633789062,187.99989318847656,187.99989318847656,107009,AAPL,188.92578125,0.1298980712890625,0.1298980712890625,0.022600446428571428,0.0,0.046886989048549106,0.48201957274692575,32.52450788173476
2023-12-04 10:43:00-05:00,187.99000549316406,188.13999938964844,187.97500610351562,188.10000610351562,188.10000610351562,96643,AAPL,188.83078104654948,0.1001129150390625,0.1001129150390625,0.031878880092075894,0.0,0.04224395751953125,0.7546376325498594,43.00817550876368
2023-12-04 10:44:00-05:00,188.1165008544922,188.13999938964844,188.02499389648438,188.02499389648438,188.02499389648438,123641,AAPL,188.7461151123047,-0.07501220703125,0.0,0.03795841761997768,0.07501220703125,0.04224395751953125,0.8985525942361775,47.32829614328813
2023-12-04 10:45:00-05:00,188.03500366210938,188.11500549316406,187.96170043945312,188.03500366210938,188.03500366210938,68972,AAPL,188.67878214518228,0.010009765625,0.010009765625,0.03224400111607143,0.0,0.04760197230747768,0.677366914710933,40.38275160731104
2023-12-04 10:46:00-05:00,188.03500366210938,188.0399932861328,187.8800048828125,187.9600067138672,187.9600067138672,84314,AAPL,188.6017812093099,-0.0749969482421875,0.0,0.032958984375,0.0749969482421875,0.03331538609095982,0.9893021886348023,49.73111648329962
2023-12-04 10:47:00-05:00,187.9600067138672,187.99000549316406,187.875,187.91000366210938,187.91000366210938,81267,AAPL,188.53711446126303,-0.0500030517578125,0.0,0.025101797921316966,0.0500030517578125,0.03867231096540179,0.6490896792739981,39.36048399500965
2023-12-04 10:48:00-05:00,187.9199981689453,187.951904296875,187.8300018310547,187.89979553222656,187.89979553222656,68267,AAPL,188.45778096516926,-0.0102081298828125,0.0,0.025101797921316966,0.0102081298828125,0.03153010777064732,0.796121538940164,44.324480369515015
2023-12-04 10:49:00-05:00,187.88999938964844,187.9799041748047,187.8800048828125,187.90240478515625,187.90240478515625,119132,AAPL,188.37811381022135,0.0026092529296875,0.0026092529296875,0.025101797921316966,0.0,0.025473458426339284,0.9854098921786755,49.6325668599013
2023-12-04 10:50:00-05:00,187.89999389648438,187.9149932861328,187.82000732421875,187.82009887695312,187.82009887695312,78743,AAPL,188.29578043619793,-0.082305908203125,0.0,0.023859296526227678,0.082305908203125,0.025473458426339284,0.9366335786411091,48.36400592095089
2023-12-04 10:51:00-05:00,187.8249969482422,187.84500122070312,187.78500366210938,187.8000030517578,187.8000030517578,91069,AAPL,188.2267801920573,-0.0200958251953125,0.0,0.019573756626674106,0.0200958251953125,0.031352451869419644,0.6243134255718557,38.43552701979668
2023-12-04 10:52:00-05:00,187.8000030517578,187.88999938964844,187.79010009765625,187.88499450683594,187.88499450683594,63624,AAPL,188.16854044596354,0.084991455078125,0.084991455078125,0.019473484584263394,0.0,0.032787867954799106,0.5939234783764917,37.261730969760166
2023-12-04 10:53:00-05:00,187.88999938964844,187.89500427246094,187.75,187.7899932861328,187.7899932861328,133331,AAPL,188.11709289550782,-0.095001220703125,0.0,0.025544302804129466,0.095001220703125,0.026615687779017856,0.9597461097461099,48.972982008901525
2023-12-04 10:54:00-05:00,187.78500366210938,187.8300018310547,187.75999450683594,187.82000732421875,187.82000732421875,75521,AAPL,188.0730936686198,0.0300140380859375,0.0300140380859375,0.025544302804129466,0.0,0.0298309326171875,0.8563025210084034,46.12947034857402
2023-12-04 10:55:00-05:00,187.80999755859375,187.99989318847656,187.80499267578125,187.94009399414062,187.94009399414062,98957,AAPL,188.04176025390626,0.120086669921875,0.120086669921875,0.027688162667410716,0.0,0.029115949358258928,0.9509620423747849,48.743236501784416
2023-12-04 10:56:00-05:00,187.94500732421875,187.9698944091797,187.91000366210938,187.96499633789062,187.96499633789062,66805,AAPL,188.01376037597657,0.02490234375,0.02490234375,0.034123011997767856,0.0,0.029115949358258928,1.1719697536872051,53.95884319740787
2023-12-04 10:57:00-05:00,187.97000122070312,188.05499267578125,187.9600067138672,188.0449981689453,188.0449981689453,81837,AAPL,187.9997528076172,0.0800018310546875,0.0800018310546875,0.026623317173549106,0.0,0.029115949358258928,0.9143894587107884,47.7640249506267
2023-12-04 10:58:00-05:00,188.0449981689453,188.09010314941406,188.02999877929688,188.09010314941406,188.09010314941406,73051,AAPL,187.9967529296875,0.04510498046875,0.04510498046875,0.025186811174665178,0.0,0.029115949358258928,0.8650520326420603,46.38219296308934
2023-12-04 10:59:00-05:00,188.10000610351562,188.11000061035156,188.02000427246094,188.02999877929688,188.02999877929688,124987,AAPL,187.98775227864584,-0.0601043701171875,0.0,0.028408595493861606,0.0601043701171875,0.0237579345703125,1.1957519038443893,54.45751415498401
2023-12-04 11:00:00-05:00,188.02000427246094,188.02499389648438,187.94000244140625,187.99000549316406,187.99000549316406,113097,AAPL,187.97408548990884,-0.0399932861328125,0.0,0.027693612234933034,0.0399932861328125,0.028051103864397322,0.9872557019077591,49.679349313729325
2023-12-04 11:01:00-05:00,187.97999572753906,187.97999572753906,187.84500122070312,187.88009643554688,187.88009643554688,90547,AAPL,187.9687530517578,-0.1099090576171875,0.0,0.027693612234933034,0.1099090576171875,0.02555084228515625,1.083862986819093,52.012200114631945
2023-12-04 11:02:00-05:00,187.88499450683594,187.89999389648438,187.6501007080078,187.66000366210938,187.66000366210938,129597,AAPL,187.95275370279947,-0.2200927734375,0.0,0.027693612234933034,0.2200927734375,0.029829842703683034,0.9283861302933977,48.143165712986466
2023-12-04 11:03:00-05:00,187.66000366210938,187.7100067138672,187.6112060546875,187.6300048828125,187.6300048828125,96103,AAPL,187.94607340494792,-0.029998779296875,0.0,0.027693612234933034,0.029998779296875,0.04482160295758929,0.617863048341601,38.19007109254054
2023-12-04 11:04:00-05:00,187.625,187.80999755859375,187.6199951171875,187.73500061035156,187.73500061035156,89391,AAPL,187.9459004720052,0.1049957275390625,0.1049957275390625,0.027507237025669644,0.0,0.04696437290736607,0.5857043397540033,36.93654138859619
2023-12-04 11:05:00-05:00,187.73300170898438,187.85000610351562,187.6999969482422,187.83999633789062,187.83999633789062,65815,AAPL,187.93890686035155,0.1049957275390625,0.1049957275390625,0.035006931849888394,0.0,0.04108537946428571,0.8520532682512734,46.005872663467734
2023-12-04 11:06:00-05:00,187.8300018310547,187.83999633789062,187.75999450683594,187.8300018310547,187.8300018310547,70918,AAPL,187.92657368977865,-0.0099945068359375,0.0,0.042506626674107144,0.0099945068359375,0.03964996337890625,1.0720470601171006,51.73854787142308
2023-12-04 11:07:00-05:00,187.82000732421875,187.82000732421875,187.72000122070312,187.72000122070312,187.72000122070312,49292,AAPL,187.91981302897136,-0.1100006103515625,0.0,0.03643580845424107,0.1100006103515625,0.040363856724330356,0.9026840200896473,47.44266575840145
2023-12-04 11:08:00-05:00,187.71499633789062,187.72999572753906,187.64500427246094,187.66000366210938,187.66000366210938,64192,AAPL,187.91247965494793,-0.05999755859375,0.0,0.03643580845424107,0.05999755859375,0.04143524169921875,0.8793434516137517,46.78992819852478
2023-12-04 11:09:00-05:00,187.66000366210938,187.6699981689453,187.52999877929688,187.5449981689453,187.5449981689453,102109,AAPL,187.9104797363281,-0.1150054931640625,0.0,0.03429194859095982,0.1150054931640625,0.04572078159877232,0.7500297980881546,42.85811583937231
2023-12-04 11:10:00-05:00,187.5449981689453,187.6300048828125,187.52000427246094,187.57000732421875,187.57000732421875,96412,AAPL,187.91715291341146,0.0250091552734375,0.0250091552734375,0.025714329310825894,0.0,0.053935459681919644,0.4767611041506689,32.2842403426429
2023-12-04 11:11:00-05:00,187.56500244140625,187.6199951171875,187.4510955810547,187.6199951171875,187.6199951171875,121913,AAPL,187.923486328125,0.04998779296875,0.04998779296875,0.025721958705357144,0.0,0.053935459681919644,0.476902558299317,32.29072599403442
2023-12-04 11:12:00-05:00,187.625,187.73989868164062,187.52999877929688,187.5399932861328,187.5399932861328,95644,AAPL,187.9264933268229,-0.0800018310546875,0.0,0.023578098842075894,0.0800018310546875,0.053935459681919644,0.4371539425292002,30.418031749602775
2023-12-04 11:13:00-05:00,187.5399932861328,187.66000366210938,187.52000427246094,187.64999389648438,187.64999389648438,65010,AAPL,187.92583312988282,0.1100006103515625,0.1100006103515625,0.020356314522879466,0.0,0.059649876185825894,0.34126331560964024,25.44342424324988
2023-12-04 11:14:00-05:00,187.64999389648438,187.7100067138672,187.55999755859375,187.64500427246094,187.64500427246094,63334,AAPL,187.926166788737,-0.0049896240234375,0.0,0.0282135009765625,0.0049896240234375,0.05535670689174107,0.5096672573341209,33.76023788408368
2023-12-04 11:15:00-05:00,187.64999389648438,187.75,187.63999938964844,187.72500610351562,187.72500610351562,64047,AAPL,187.92316691080728,0.0800018310546875,0.0800018310546875,0.0282135009765625,0.0,0.0528564453125,0.5337759815242494,34.80143045360437
2023-12-04 11:16:00-05:00,187.72500610351562,187.86000061035156,187.6999969482422,187.80499267578125,187.80499267578125,218067,AAPL,187.91783955891927,0.079986572265625,0.079986572265625,0.03392791748046875,0.0,0.04500579833984375,0.7538565858620105,42.98279528320124
2023-12-04 11:17:00-05:00,187.8000030517578,187.85000610351562,187.74000549316406,187.8199005126953,187.8199005126953,206095,AAPL,187.90117289225262,0.0149078369140625,0.0149078369140625,0.03964124407087054,0.0,0.029284885951450894,1.3536417432729169,57.51265022137887
2023-12-04 11:18:00-05:00,187.81500244140625,187.8249969482422,187.7550048828125,187.8000030517578,187.8000030517578,61270,AAPL,187.88318684895833,-0.0198974609375,0.0,0.040706089564732144,0.0198974609375,0.027142116001674106,1.4997389872706102,59.9958233602673
2023-12-04 11:19:00-05:00,187.80499267578125,187.87770080566406,187.8000030517578,187.8000030517578,187.8000030517578,87133,AAPL,187.872026570638,0.0,0.0,0.033206394740513394,0.0,0.028563363211495534,1.1625519899263557,53.758337156368
2023-12-04 11:20:00-05:00,187.80499267578125,187.86000061035156,187.75999450683594,187.82000732421875,187.82000732421875,170536,AAPL,187.87335306803385,0.0200042724609375,0.0200042724609375,0.025706699916294644,0.0,0.028563363211495534,0.8999885526767658,47.36810395035447
2023-12-04 11:21:00-05:00,187.82000732421875,187.8249969482422,187.7100067138672,187.76010131835938,187.76010131835938,130146,AAPL,187.87535298665364,-0.059906005859375,0.0,0.027135576520647322,0.059906005859375,0.027849469866071428,0.9743659987476518,49.3508295506353
